EpochSecTime,JD0,JD1,PosX,PosY,PosZ,VelX,VelY,VelZ,OrbEl_SMA,OrbEl_Eccentricity,OrbEl_Inclination,OrbEl_RAAN,OrbEl_ArgOfPerigee,OrbEl_MeanAnomaly,OrbEl_TrueAnomaly,Access,Azimuth,Elevation,Latitude(deg),Longitude(deg),sunVecX,sunVecY,sunVecZ
71440,2457416.5,26412,-3279.55259,4292.95532,5160.62371,-6.59847,-1.66129,-2.53116,7381.69719,0.02928,0.89832,6.2291,0.0357,1.97054,2.02369,0,335.5,-44.7,43.8,-110.3,1,0,1
71460,2457416.5,26432,-3410.88802,4258.91265,5109.01697,-6.53467,-1.74284,-2.62932,7381.8729,0.02927,0.89833,6.22908,0.03659,1.98956,2.04224,0,334.4,-44.8,43.2,-109.1,1,0,1
71480,2457416.5,26452,-3540.92346,4223.24676,5055.4584,-6.46848,-1.82361,-2.72634,7382.05201,0.02927,0.89834,6.22906,0.03747,2.00857,2.06076,0,333.3,-44.8,42.6,-107.9,1,0,1
71500,2457416.5,26472,-3669.61134,4185.97361,4999.97131,-6.39992,-1.90357,-2.82217,7382.23423,0.02927,0.89835,6.22904,0.03836,2.02759,2.07926,0,332.3,-44.8,42,-106.7,1,0,1
71520,2457416.5,26492,-3796.90469,4147.1097,4942.57964,-6.32903,-1.98268,-2.91679,7382.4193,0.02926,0.89836,6.22902,0.03925,2.04661,2.09775,0,331.2,-44.8,41.4,-105.6,1,0,1
71540,2457416.5,26512,-3922.75723,4106.67205,4883.30795,-6.25584,-2.06094,-3.01017,7382.60693,0.02925,0.89837,6.229,0.04014,2.06563,2.11622,0,330.1,-44.9,40.8,-104.4,1,0,1
71560,2457416.5,26532,-4047.12329,4064.67823,4822.18143,-6.18039,-2.1383,-3.10227,7382.79686,0.02925,0.89838,6.22898,0.04101,2.08466,2.13468,0,329.1,-44.9,40.1,-103.3,1,0,1
71580,2457416.5,26552,-4169.95789,4021.14628,4759.22585,-6.1027,-2.21474,-3.19307,7382.98882,0.02924,0.89839,6.22896,0.04188,2.1037,2.15313,0,328,-44.9,39.5,-102.2,1,0,1
71600,2457416.5,26572,-4291.21672,3976.09479,4694.46758,-6.02282,-2.29025,-3.28253,7383.18254,0.02923,0.8984,6.22894,0.04273,2.12275,2.17157,0,326.9,-44.9,38.8,-101.2,1,0,1
71620,2457416.5,26592,-4410.85617,3929.54282,4627.93357,-5.94077,-2.36479,-3.37064,7383.37775,0.02921,0.89841,6.22892,0.04357,2.14182,2.19001,0,325.9,-44.9,38.2,-100.2,1,0,1
71640,2457416.5,26612,-4528.83332,3881.50993,4559.65135,-5.85659,-2.43834,-3.45735,7383.57417,0.0292,0.89842,6.2289,0.04439,2.16091,2.20845,0,324.8,-45,37.5,-99.1,1,0,1
71660,2457416.5,26632,-4645.10595,3832.01614,4489.64897,-5.77032,-2.51087,-3.54265,7383.77153,0.02919,0.89843,6.22889,0.04519,2.18002,2.22689,0,323.8,-45,36.8,-98.2,1,0,1
71680,2457416.5,26652,-4759.63258,3781.08196,4417.95505,-5.682,-2.58237,-3.6265,7383.96957,0.02917,0.89844,6.22887,0.04597,2.19915,2.24534,0,322.7,-45,36.1,-97.2,1,0,1
71700,2457416.5,26672,-4872.37244,3728.72835,4344.59873,-5.59165,-2.65281,-3.70888,7384.16798,0.02915,0.89845,6.22885,0.04673,2.2183,2.26379,0,321.6,-45,35.4,-96.2,1,0,1
71720,2457416.5,26692,-4983.28551,3674.97673,4269.60967,-5.49933,-2.72217,-3.78977,7384.3665,0.02914,0.89846,6.22884,0.04746,2.23748,2.28225,0,320.6,-45,34.7,-95.3,1,0,1
71740,2457416.5,26712,-5092.33252,3619.84894,4193.01804,-5.40505,-2.79042,-3.86914,7384.56484,0.02912,0.89847,6.22882,0.04816,2.25669,2.30072,0,319.5,-45.1,33.9,-94.4,1,0,1
71760,2457416.5,26732,-5199.47494,3563.36728,4114.85449,-5.30887,-2.85755,-3.94696,7384.76272,0.0291,0.89849,6.22881,0.04883,2.27593,2.31921,0,318.5,-45.1,33.2,-93.5,1,0,1
71780,2457416.5,26752,-5304.67501,3505.55446,4035.15017,-5.21083,-2.92354,-4.02321,7384.95985,0.02908,0.8985,6.2288,0.04946,2.2952,2.33772,0,317.4,-45.1,32.5,-92.6,1,0,1
71800,2457416.5,26772,-5407.89575,3446.43361,3953.93669,-5.11095,-2.98835,-4.09787,7385.15597,0.02906,0.89851,6.22878,0.05007,2.31451,2.35624,0,316.4,-45.1,31.7,-91.7,1,0,1
71820,2457416.5,26792,-5509.10096,3386.02825,3871.24612,-5.00928,-3.05198,-4.17092,7385.35081,0.02903,0.89852,6.22877,0.05063,2.33386,2.37478,0,315.3,-45.1,31,-90.9,1,0,1
71840,2457416.5,26812,-5608.25523,3324.36232,3787.11098,-4.90586,-3.11441,-4.24232,7385.54409,0.02901,0.89853,6.22876,0.05116,2.35324,2.39335,0,314.3,-45.2,30.2,-90.1,1,0,1
71860,2457416.5,26832,-5705.32392,3261.46014,3701.5642,-4.80073,-3.17561,-4.31207,7385.73557,0.02899,0.89854,6.22875,0.05165,2.37266,2.41194,0,313.2,-45.2,29.5,-89.2,1,0,1
71880,2457416.5,26852,-5800.27322,3197.3464,3614.63918,-4.69393,-3.23556,-4.38015,7385.92498,0.02896,0.89855,6.22874,0.0521,2.39213,2.43056,0,312.2,-45.2,28.7,-88.4,1,0,1
71900,2457416.5,26872,-5893.07013,3132.04616,3526.36968,-4.5855,-3.29425,-4.44652,7386.11207,0.02894,0.89856,6.22873,0.05251,2.41163,2.4492,0,311.1,-45.2,27.9,-87.6,1,0,1
71920,2457416.5,26892,-5983.68245,3065.58485,3436.78988,-4.47548,-3.35166,-4.51117,7386.2966,0.02891,0.89857,6.22872,0.05288,2.43118,2.46788,0,310,-45.2,27.1,-86.9,1,0,1
71940,2457416.5,26912,-6072.07882,2997.98825,3345.93435,-4.36391,-3.40778,-4.57409,7386.47832,0.02889,0.89858,6.22871,0.0532,2.45077,2.48658,0,309,-45.2,26.3,-86.1,1,0,1
71960,2457416.5,26932,-6158.22868,2929.28248,3253.83803,-4.25083,-3.46258,-4.63525,7386.65699,0.02886,0.89859,6.2287,0.05347,2.47041,2.50532,0,307.9,-45.2,25.6,-85.3,1,0,1
71980,2457416.5,26952,-6242.10234,2859.49398,3160.53622,-4.13629,-3.51605,-4.69464,7386.83237,0.02884,0.8986,6.22869,0.0537,2.49009,2.52409,0,306.9,-45.3,24.8,-84.6,1,0,1
72000,2457416.5,26972,-6323.67093,2788.64953,3066.06456,-4.02033,-3.56817,-4.75223,7387.00425,0.02881,0.89861,6.22868,0.05389,2.50982,2.54289,0,305.9,-45.3,24,-83.9,1,0,1
72020,2457416.5,26992,-6402.90642,2716.77623,2970.45906,-3.90299,-3.61893,-4.80802,7387.17238,0.02879,0.89862,6.22867,0.05403,2.5296,2.56172,0,304.8,-45.3,23.2,-83.2,1,0,1
72040,2457416.5,27012,-6479.78165,2643.90145,2873.75602,-3.78431,-3.66832,-4.86198,7387.33657,0.02876,0.89863,6.22867,0.05412,2.54942,2.5806,0,303.8,-45.3,22.4,-82.4,1,0,1
72060,2457416.5,27032,-6554.27031,2570.0529,2775.99207,-3.66434,-3.71631,-4.91411,7387.49659,0.02874,0.89864,6.22866,0.05417,2.5693,2.5995,0,302.7,-45.3,21.5,-81.7,1,0,1
72080,2457416.5,27052,-6626.34693,2495.25855,2677.20415,-3.54312,-3.76289,-4.96438,7387.65225,0.02871,0.89865,6.22865,0.05417,2.58921,2.61844,0,301.7,-45.3,20.7,-81,1,0,1
72100,2457416.5,27072,-6695.98694,2419.54665,2577.42949,-3.42069,-3.80806,-5.01278,7387.80336,0.02868,0.89866,6.22865,0.05412,2.60918,2.63742,0,300.6,-45.3,19.9,-80.4,1,0,1
72120,2457416.5,27092,-6763.16661,2342.94574,2476.70558,-3.29709,-3.85179,-5.0593,7387.94972,0.02866,0.89867,6.22864,0.05403,2.62919,2.65643,0,299.6,-45.3,19.1,-79.7,1,0,1
72140,2457416.5,27112,-6827.86309,2265.48459,2375.07019,-3.17238,-3.89408,-5.10392,7388.09116,0.02863,0.89868,6.22864,0.05389,2.64924,2.67548,0,298.5,-45.3,18.3,-79,1,0,1
72160,2457416.5,27132,-6890.05444,2187.19225,2272.56136,-3.04658,-3.93491,-5.14664,7388.22751,0.02861,0.89868,6.22863,0.0537,2.66935,2.69457,0,297.5,-45.3,17.5,-78.4,1,0,1
72180,2457416.5,27152,-6949.71955,2108.09798,2169.21735,-2.91976,-3.97427,-5.18744,7388.3586,0.02859,0.89869,6.22863,0.05348,2.68949,2.71369,0,296.4,-45.3,16.6,-77.7,1,0,1
72200,2457416.5,27172,-7006.83823,2028.23129,2065.07667,-2.79195,-4.01215,-5.22631,7388.48428,0.02856,0.8987,6.22863,0.0532,2.70968,2.73284,0,295.4,-45.3,15.8,-77.1,1,0,1
72220,2457416.5,27192,-7061.39117,1947.62193,1960.17805,-2.66319,-4.04854,-5.26323,7388.60439,0.02854,0.89871,6.22862,0.05289,2.72992,2.75203,0,294.3,-45.4,15,-76.4,1,0,1
72240,2457416.5,27212,-7113.35995,1866.29983,1854.56041,-2.53354,-4.08342,-5.29821,7388.71881,0.02852,0.89871,6.22862,0.05254,2.75019,2.77125,0,293.3,-45.4,14.1,-75.8,1,0,1
72260,2457416.5,27232,-7162.72706,1784.29516,1748.26289,-2.40303,-4.11679,-5.33122,7388.8274,0.0285,0.89872,6.22862,0.05214,2.7705,2.79051,0,292.3,-45.4,13.3,-75.2,1,0,1
72280,2457416.5,27252,-7209.47585,1701.63825,1641.3248,-2.27172,-4.14864,-5.36226,7388.93002,0.02848,0.89873,6.22862,0.05171,2.79086,2.80979,0,291.2,-45.4,12.5,-74.5,1,0,1
72300,2457416.5,27272,-7253.59062,1618.35965,1533.78565,-2.13964,-4.17896,-5.39132,7389.02656,0.02846,0.89873,6.22861,0.05124,2.81125,2.82911,0,290.2,-45.4,11.6,-73.9,1,0,1
72320,2457416.5,27292,-7295.05654,1534.49008,1425.68508,-2.00684,-4.20774,-5.4184,7389.11689,0.02844,0.89874,6.22861,0.05073,2.83167,2.84845,0,289.1,-45.4,10.8,-73.3,1,0,1
72340,2457416.5,27312,-7333.85969,1450.06041,1317.0629,-1.87337,-4.23497,-5.44348,7389.2009,0.02843,0.89874,6.22861,0.0502,2.85213,2.86782,0,288.1,-45.3,10,-72.7,1,0,1
72360,2457416.5,27332,-7369.98706,1365.1017,1207.95906,-1.73927,-4.26064,-5.46657,7389.27848,0.02841,0.89875,6.22861,0.04963,2.87262,2.88722,0,287,-45.3,9.1,-72.1,1,0,1
72380,2457416.5,27352,-7403.42657,1279.64514,1098.41364,-1.60459,-4.28475,-5.48764,7389.34952,0.02839,0.89875,6.22861,0.04903,2.89314,2.90664,0,286,-45.3,8.3,-71.5,1,0,1
72400,2457416.5,27372,-7434.16701,1193.72208,988.46682,-1.46937,-4.30729,-5.5067,7389.41393,0.02838,0.89876,6.22861,0.0484,2.91368,2.92608,0,285,-45.3,7.4,-70.9,1,0,1
72420,2457416.5,27392,-7462.19813,1107.36399,878.15893,-1.33366,-4.32825,-5.52375,7389.47164,0.02837,0.89876,6.22861,0.04775,2.93426,2.94554,0,283.9,-45.3,6.6,-70.3,1,0,1
72440,2457416.5,27412,-7487.51056,1020.60248,767.53033,-1.19751,-4.34763,-5.53877,7389.52256,0.02836,0.89876,6.22861,0.04708,2.95485,2.96503,0,282.9,-45.3,5.7,-69.7,1,0,1
72460,2457416.5,27432,-7510.09587,933.46925,656.62153,-1.06096,-4.36542,-5.55177,7389.56664,0.02835,0.89876,6.22861,0.04639,2.97546,2.98452,0,281.8,-45.3,4.9,-69.1,1,0,1
72480,2457416.5,27452,-7529.94652,845.99613,545.47306,-0.92405,-4.38162,-5.56274,7389.60382,0.02834,0.89877,6.22861,0.04568,2.9961,3.00404,0,280.8,-45.3,4.1,-68.5,1,0,1
72500,2457416.5,27472,-7547.05593,758.21505,434.12554,-0.78684,-4.39622,-5.57167,7389.63407,0.02833,0.89877,6.22861,0.04495,3.01674,3.02356,0,279.8,-45.3,3.2,-67.9,1,0,1
72520,2457416.5,27492,-7561.4184,670.15801,322.61963,-0.64937,-4.40922,-5.57858,7389.65735,0.02833,0.89877,6.22861,0.04421,3.0374,3.0431,0,278.7,-45.3,2.4,-67.3,1,0,1
72540,2457416.5,27512,-7573.02918,581.85711,210.99603,-0.51168,-4.42061,-5.58344,7389.67363,0.02832,0.89877,6.22861,0.04346,3.05807,3.06264,0,277.7,-45.2,1.5,-66.7,1,0,1
72560,2457416.5,27532,-7581.88443,493.34451,99.29547,-0.37382,-4.43039,-5.58627,7389.68291,0.02832,0.89877,6.22861,0.04271,3.07875,3.08219,0,276.6,-45.2,0.7,-66.2,1,0,1
72580,2457416.5,27552,-7587.98122,404.65244,-12.44132,-0.23584,-4.43855,-5.58707,7389.68518,0.02832,0.89877,6.22861,0.04195,3.09943,3.10174,0,275.6,-45.2,-0.2,-65.6,1,0,1
72600,2457416.5,27572,-7591.31756,315.81318,-124.17358,-0.09778,-4.4451,-5.58582,7389.68044,0.02832,0.89877,6.22861,0.04119,3.12011,3.12129,0,274.6,-45.2,-1,-65,1,0,1
72620,2457416.5,27592,-7591.89238,226.85906,-235.86059,0.0403,-4.45004,-5.58254,7389.66871,0.02832,0.89877,6.22861,0.04043,3.1408,3.14084,0,273.5,-45.2,-1.9,-64.4,1,0,1
72640,2457416.5,27612,-7589.70553,137.82243,-347.46161,0.17838,-4.45335,-5.57722,7389.65001,0.02832,0.89877,6.22861,0.03967,3.16147,3.16039,0,272.5,-45.1,-2.7,-63.8,1,0,1
72660,2457416.5,27632,-7584.75779,48.73568,-458.93596,0.31639,-4.45505,-5.56987,7389.62437,0.02833,0.89877,6.2286,0.03892,3.18214,3.17993,0,271.4,-45.1,-3.6,-63.2,1,0,1
72680,2457416.5,27652,-7577.05084,-40.36877,-570.24299,0.45429,-4.45513,-5.56049,7389.59182,0.02833,0.89877,6.2286,0.03818,3.20281,3.19946,0,270.4,-45.1,-4.4,-62.6,1,0,1
72700,2457416.5,27672,-7566.58731,-129.45852,-681.34209,0.59204,-4.45358,-5.54908,7389.55241,0.02834,0.89877,6.2286,0.03745,3.22346,3.21898,0,269.4,-45.1,-5.3,-62,1,0,1
72720,2457416.5,27692,-7553.37074,-218.50115,-792.19274,0.72958,-4.45041,-5.53565,7389.50618,0.02835,0.89876,6.2286,0.03673,3.24409,3.23849,0,268.3,-45,-6.1,-61.4,1,0,1
72740,2457416.5,27712,-7537.40557,-307.46425,-902.75446,0.86689,-4.44563,-5.52019,7389.45319,0.02836,0.89876,6.2286,0.03604,3.26471,3.25798,0,267.3,-45,-7,-60.8,1,0,1
72760,2457416.5,27732,-7518.69721,-396.31542,-1012.98689,1.0039,-4.43922,-5.50272,7389.39349,0.02837,0.89876,6.2286,0.03536,3.28531,3.27746,0,266.3,-45,-7.8,-60.2,1,0,1
72780,2457416.5,27752,-7497.25194,-485.02231,-1122.84974,1.14057,-4.4312,-5.48323,7389.32716,0.02838,0.89875,6.2286,0.0347,3.30589,3.29692,0,265.2,-44.9,-8.6,-59.6,1,0,1
72800,2457416.5,27772,-7473.07699,-573.55259,-1232.30285,1.27686,-4.42156,-5.46174,7389.25427,0.02839,0.89875,6.2286,0.03407,3.32644,3.31636,0,264.2,-44.9,-9.5,-59,1,0,1
72820,2457416.5,27792,-7446.18048,-661.87397,-1341.30615,1.41272,-4.41031,-5.43825,7389.17491,0.02841,0.89875,6.2286,0.03346,3.34697,3.33577,0,263.1,-44.9,-10.3,-58.4,1,0,1
72840,2457416.5,27812,-7416.57148,-749.95421,-1449.81973,1.5481,-4.39745,-5.41277,7389.08917,0.02842,0.89874,6.2286,0.03288,3.36747,3.35517,0,262.1,-44.8,-11.2,-57.8,1,0,1
72860,2457416.5,27832,-7384.25995,-837.76116,-1557.8038,1.68296,-4.38298,-5.3853,7388.99716,0.02844,0.89874,6.2286,0.03233,3.38794,3.37453,0,261.1,-44.8,-12,-57.2,1,0,1
72880,2457416.5,27852,-7349.25675,-925.26272,-1665.21873,1.81726,-4.36691,-5.35586,7388.89898,0.02846,0.89873,6.22859,0.03182,3.40837,3.39387,0,260,-44.8,-12.8,-56.6,1,0,1
72900,2457416.5,27872,-7311.5737,-1012.42685,-1772.02506,1.95094,-4.34924,-5.32445,7388.79476,0.02848,0.89872,6.22859,0.03134,3.42878,3.41318,0,259,-44.7,-13.7,-56,1,0,1
72920,2457416.5,27892,-7271.22347,-1099.22165,-1878.18349,2.08397,-4.32998,-5.29107,7388.68463,0.0285,0.89872,6.22859,0.03089,3.44914,3.43245,0,258,-44.7,-14.5,-55.3,1,0,1
72940,2457416.5,27912,-7228.21968,-1185.61527,-1983.65493,2.21629,-4.30912,-5.25575,7388.56872,0.02852,0.89871,6.22859,0.03048,3.46947,3.4517,0,256.9,-44.6,-15.3,-54.7,1,0,1
72960,2457416.5,27932,-7182.57683,-1271.576,-2088.40047,2.34787,-4.28669,-5.21848,7388.44719,0.02854,0.8987,6.22858,0.03011,3.48975,3.47091,0,255.9,-44.6,-16.2,-54.1,1,0,1
72980,2457416.5,27952,-7134.31034,-1357.07223,-2192.3814,2.47865,-4.26267,-5.17929,7388.32019,0.02856,0.8987,6.22858,0.02979,3.51,3.49009,0,254.9,-44.5,-17,-53.4,1,0,1
73000,2457416.5,27972,-7083.43651,-1442.07248,-2295.55926,2.60859,-4.23709,-5.13818,7388.18789,0.02859,0.89869,6.22858,0.0295,3.53021,3.50924,0,253.8,-44.5,-17.8,-52.8,1,0,1
73020,2457416.5,27992,-7029.97256,-1526.5454,-2397.89578,2.73765,-4.20994,-5.09516,7388.05045,0.02861,0.89868,6.22857,0.02926,3.55037,3.52835,0,252.8,-44.4,-18.6,-52.1,1,0,1
73040,2457416.5,28012,-6973.93658,-1610.45978,-2499.35298,2.86579,-4.18124,-5.05025,7387.90806,0.02863,0.89867,6.22857,0.02906,3.57048,3.54742,0,251.8,-44.4,-19.4,-51.4,1,0,1
73060,2457416.5,28032,-6915.34756,-1693.78459,-2599.8931,2.99295,-4.15099,-5.00345,7387.76089,0.02866,0.89867,6.22856,0.0289,3.59056,3.56646,0,250.7,-44.3,-20.3,-50.7,1,0,1
73080,2457416.5,28052,-6854.22538,-1776.48893,-2699.47865,3.1191,-4.11919,-4.95479,7387.60914,0.02868,0.89866,6.22856,0.02879,3.61058,3.58546,0,249.7,-44.2,-21.1,-50.1,1,0,1
73100,2457416.5,28072,-6790.5908,-1858.54208,-2798.07244,3.24418,-4.08587,-4.90428,7387.45299,0.02871,0.89865,6.22855,0.02873,3.63057,3.60443,0,248.7,-44.2,-21.9,-49.4,1,0,1
73120,2457416.5,28092,-6724.46546,-1939.91351,-2895.63753,3.36816,-4.05102,-4.85193,7387.29264,0.02874,0.89864,6.22854,0.02871,3.6505,3.62336,0,247.6,-44.1,-22.7,-48.7,1,0,1
73140,2457416.5,28112,-6655.87189,-2020.57288,-2992.13731,3.491,-4.01466,-4.79775,7387.12829,0.02876,0.89863,6.22854,0.02873,3.67039,3.64225,0,246.6,-44.1,-23.5,-48,1,0,1
73160,2457416.5,28132,-6584.83346,-2100.49002,-3087.53547,3.61264,-3.9768,-4.74177,7386.96014,0.02879,0.89862,6.22853,0.02881,3.69023,3.66111,0,245.6,-44,-24.3,-47.2,1,0,1
73180,2457416.5,28152,-6511.37444,-2179.63501,-3181.79602,3.73305,-3.93745,-4.68399,7386.78842,0.02881,0.89861,6.22852,0.02893,3.71003,3.67993,0,244.5,-43.9,-25.1,-46.5,1,0,1
73200,2457416.5,28172,-6435.51994,-2257.97812,-3274.8833,3.85218,-3.89662,-4.62444,7386.61335,0.02884,0.8986,6.22851,0.02909,3.72978,3.69871,0,243.5,-43.8,-25.9,-45.8,1,0,1
73220,2457416.5,28192,-6357.29595,-2335.48985,-3366.76201,3.96999,-3.85431,-4.56314,7386.43516,0.02886,0.89859,6.22851,0.0293,3.74948,3.71747,0,242.5,-43.8,-26.6,-45,1,0,1
73240,2457416.5,28212,-6276.72931,-2412.14094,-3457.39719,4.08644,-3.81055,-4.50009,7386.25411,0.02889,0.89858,6.2285,0.02956,3.76914,3.73618,0,241.4,-43.7,-27.4,-44.2,1,0,1
73260,2457416.5,28232,-6193.84769,-2487.90238,-3546.75427,4.20148,-3.76535,-4.43533,7386.07043,0.02892,0.89857,6.22849,0.02986,3.78875,3.75487,0,240.4,-43.6,-28.2,-43.5,1,0,1
73280,2457416.5,28252,-6108.67963,-2562.74541,-3634.79902,4.31508,-3.71871,-4.36886,7385.88439,0.02894,0.89856,6.22848,0.0302,3.80833,3.77353,0,239.4,-43.6,-29,-42.7,1,0,1
73300,2457416.5,28272,-6021.25448,-2636.64152,-3721.49764,4.42718,-3.67066,-4.30072,7385.69625,0.02897,0.89855,6.22846,0.03058,3.82785,3.79215,0,238.3,-43.5,-29.7,-41.9,1,0,1
73320,2457416.5,28292,-5931.60246,-2709.5625,-3806.81672,4.53776,-3.6212,-4.23091,7385.50626,0.02899,0.89854,6.22845,0.03101,3.84734,3.81075,0,237.3,-43.4,-30.5,-41,1,0,1
73340,2457416.5,28312,-5839.75458,-2781.48041,-3890.72325,4.64676,-3.57036,-4.15947,7385.31469,0.02901,0.89853,6.22844,0.03148,3.86678,3.82932,0,236.3,-43.3,-31.3,-40.2,1,0,1
73360,2457416.5,28332,-5745.74269,-2852.3676,-3973.18466,4.75415,-3.51813,-4.0864,7385.12179,0.02904,0.89852,6.22843,0.03198,3.88619,3.84787,0,235.2,-43.2,-32,-39.3,1,0,1
73380,2457416.5,28352,-5649.59946,-2922.19671,-4054.16881,4.85989,-3.46455,-4.01175,7384.92783,0.02906,0.8985,6.22842,0.03252,3.90556,3.8664,0,234.2,-43.1,-32.7,-38.5,1,0,1
73400,2457416.5,28372,-5551.35834,-2990.94072,-4133.64401,4.96393,-3.40963,-3.93551,7384.73307,0.02908,0.89849,6.2284,0.0331,3.92489,3.8849,0,233.2,-43.1,-33.5,-37.6,1,0,1
73420,2457416.5,28392,-5451.05363,-3058.57292,-4211.57903,5.06624,-3.35337,-3.85773,7384.53777,0.0291,0.89848,6.22839,0.03371,3.94419,3.90338,0,232.1,-43,-34.2,-36.7,1,0,1
73440,2457416.5,28412,-5348.72037,-3125.0669,-4287.94311,5.16678,-3.29581,-3.77842,7384.34221,0.02912,0.89847,6.22837,0.03435,3.96346,3.92185,0,231.1,-42.9,-34.9,-35.8,1,0,1
73460,2457416.5,28432,-5244.39442,-3190.39663,-4362.70598,5.26551,-3.23695,-3.69761,7384.14664,0.02914,0.89846,6.22836,0.03503,3.9827,3.9403,0,230.1,-42.8,-35.6,-34.8,1,0,1
73480,2457416.5,28452,-5138.11242,-3254.53642,-4435.83784,5.36238,-3.17682,-3.61533,7383.95134,0.02916,0.89845,6.22834,0.03573,4.0019,3.95874,0,229,-42.7,-36.3,-33.9,1,0,1
73500,2457416.5,28472,-5029.91177,-3317.46092,-4507.30943,5.45737,-3.11543,-3.53159,7383.75657,0.02917,0.89844,6.22833,0.03645,4.02109,3.97717,0,228,-42.6,-37,-32.9,1,0,1
73520,2457416.5,28492,-4919.83063,-3379.14516,-4577.09198,5.55042,-3.05279,-3.44643,7383.5626,0.02919,0.89843,6.22831,0.03721,4.04024,3.99559,0,227,-42.5,-37.7,-31.9,1,0,1
73540,2457416.5,28512,-4807.90794,-3439.56456,-4645.15725,5.64152,-2.98894,-3.35987,7383.36971,0.0292,0.89842,6.22829,0.03798,4.05938,4.01401,0,225.9,-42.4,-38.4,-30.9,1,0,1
73560,2457416.5,28532,-4694.18335,-3498.6949,-4711.47756,5.73061,-2.92389,-3.27194,7383.17814,0.02922,0.89841,6.22827,0.03877,4.07849,4.03242,0,224.9,-42.3,-39.1,-29.9,1,0,1
73580,2457416.5,28552,-4578.69729,-3556.51237,-4776.02576,5.81766,-2.85766,-3.18266,7382.98818,0.02923,0.89839,6.22825,0.03958,4.09759,4.05084,0,223.9,-42.2,-39.7,-28.8,1,0,1
73600,2457416.5,28572,-4461.49089,-3612.99359,-4838.77528,5.90263,-2.79027,-3.09207,7382.80008,0.02924,0.89838,6.22824,0.04041,4.11667,4.06925,0,222.8,-42.1,-40.4,-27.7,1,0,1
73620,2457416.5,28592,-4342.606,-3668.11555,-4899.70011,5.9855,-2.72174,-3.0002,7382.6141,0.02925,0.89837,6.22822,0.04124,4.13574,4.08767,0,221.8,-42,-41,-26.6,1,0,1
73640,2457416.5,28612,-4222.0852,-3721.8557,-4958.77483,6.06622,-2.65209,-2.90707,7382.43051,0.02926,0.89836,6.2282,0.04209,4.1548,4.1061,0,220.8,-41.9,-41.6,-25.5,1,0,1
73660,2457416.5,28632,-4099.97175,-3774.19192,-5015.97461,6.14476,-2.58135,-2.81271,7382.24957,0.02927,0.89835,6.22817,0.04295,4.17385,4.12454,0,219.7,-41.8,-42.2,-24.3,1,0,1
73680,2457416.5,28652,-3976.30962,-3825.10252,-5071.27525,6.22108,-2.50953,-2.71716,7382.07153,0.02927,0.89834,6.22815,0.04381,4.19289,4.143,0,218.7,-41.6,-42.8,-23.2,1,0,1
73700,2457416.5,28672,-3851.14342,-3874.56627,-5124.65315,6.29516,-2.43667,-2.62044,7381.89666,0.02928,0.89833,6.22813,0.04467,4.21193,4.16147,0,217.7,-41.5,-43.4,-22,1,0,1
73720,2457416.5,28692,-3724.51848,-3922.56242,-5176.08535,6.36695,-2.36278,-2.52259,7381.72522,0.02928,0.89832,6.22811,0.04553,4.23098,4.17996,0,216.6,-41.4,-44,-20.7,1,0,1
73740,2457416.5,28712,-3596.48075,-3969.07067,-5225.54952,6.43643,-2.28788,-2.42364,7381.55746,0.02928,0.89832,6.22809,0.04639,4.25002,4.19847,0,215.6,-41.3,-44.5,-19.5,1,0,1
73760,2457416.5,28732,-3467.07684,-4014.07122,-5273.024,6.50357,-2.21201,-2.32363,7381.39365,0.02928,0.89831,6.22806,0.04725,4.26907,4.217,0,214.6,-41.2,-45.1,-18.2,1,0,1
73780,2457416.5,28752,-3336.35399,-4057.54475,-5318.48778,6.56832,-2.13519,-2.22258,7381.23404,0.02928,0.8983,6.22804,0.04809,4.28813,4.23557,0,213.5,-41.1,-45.6,-16.9,1,0,1
73800,2457416.5,28772,-3204.36006,-4099.47245,-5361.92054,6.63067,-2.05743,-2.12053,7381.07889,0.02928,0.89829,6.22802,0.04893,4.30719,4.25416,0,212.5,-40.9,-46.1,-15.5,1,0,1
73820,2457416.5,28792,-3071.14351,-4139.83602,-5403.30262,6.69058,-1.97878,-2.01752,7380.92846,0.02928,0.89828,6.22799,0.04975,4.32627,4.27279,0,211.5,-40.8,-46.6,-14.2,1,0,1
73840,2457416.5,28812,-2936.75342,-4178.61768,-5442.61509,6.74802,-1.89925,-1.91358,7380.78301,0.02928,0.89827,6.22797,0.05056,4.34537,4.29145,0,210.4,-40.7,-47,-12.8,1,0,1
73860,2457416.5,28832,-2801.23941,-4215.80017,-5479.83971,6.80296,-1.81886,-1.80874,7380.64279,0.02927,0.89827,6.22794,0.05134,4.36448,4.31016,0,209.4,-40.6,-47.5,-11.4,1,0,1
73880,2457416.5,28852,-2664.65172,-4251.36678,-5514.95895,6.85538,-1.73766,-1.70305,7380.50806,0.02926,0.89826,6.22791,0.05211,4.38362,4.3289,0,208.4,-40.5,-47.9,-9.9,1,0,1
73900,2457416.5,28872,-2527.0411,-4285.30136,-5547.95604,6.90525,-1.65567,-1.59653,7380.37906,0.02925,0.89825,6.22789,0.05285,4.40278,4.34769,0,207.3,-40.3,-48.3,-8.5,1,0,1
